challenge_idx,tc,tt,bc,bt,sample_idx,response
112,3,5,0,2,87,18446739675662409949
112,3,5,0,2,88,18446739675662409949
112,3,5,0,2,89,18446739675662409949
112,3,5,0,2,90,18446739675662411997
112,3,5,0,2,91,18446739675662411997
112,3,5,0,2,92,18446739675662411997
112,3,5,0,2,93,18446739675662409949
112,3,5,0,2,94,18446739675662409949
112,3,5,0,2,95,18446739675662411997
112,3,5,0,2,96,18446739675662411997
112,3,5,0,2,97,18446739675662409949
112,3,5,0,2,98,18446739675662409949
112,3,5,0,2,99,18446739675662411997
113,3,5,0,6,0,18446744073709448959
113,3,5,0,6,1,18446744073709448959
113,3,5,0,6,2,18446739675662937855
113,3,5,0,6,3,18446739675662937855
113,3,5,0,6,4,18446739675662937855
113,3,5,0,6,5,18446744073709448959
113,3,5,0,6,6,18446739675662937855
113,3,5,0,6,7,18446744073709448959
113,3,5,0,6,8,18446744073709448959
113,3,5,0,6,9,18446739675662937855
113,3,5,0,6,10,18446739675662937855
113,3,5,0,6,11,18446739675662937855
113,3,5,0,6,12,18446739675662937855
113,3,5,0,6,13,18446739675662937855
113,3,5,0,6,14,18446744073709448959
113,3,5,0,6,15,18446739675662937855
113,3,5,0,6,16,18446739675662937855
113,3,5,0,6,17,18446744073709448959
113,3,5,0,6,18,18446744073709448959
113,3,5,0,6,19,18446744073709448959
113,3,5,0,6,20,18446739675662937855
113,3,5,0,6,21,18446739675662937855
113,3,5,0,6,22,18446744073709448959
113,3,5,0,6,23,18446744073709448959
113,3,5,0,6,24,18446744073709448959
113,3,5,0,6,25,18446744073709448959
113,3,5,0,6,26,18446739675662937855
113,3,5,0,6,27,18446739675662937855
113,3,5,0,6,28,18446739675662937855
113,3,5,0,6,29,18446739675662937855
113,3,5,0,6,30,18446744073709448959
113,3,5,0,6,31,18446744073709448959
113,3,5,0,6,32,18446744073709448959
113,3,5,0,6,33,18446744073709448959
113,3,5,0,6,34,18446739675662937855
113,3,5,0,6,35,18446739675662937855
113,3,5,0,6,36,18446744073709448959
113,3,5,0,6,37,18446739675662937855
113,3,5,0,6,38,18446739675662937855
113,3,5,0,6,39,18446739675662937855
113,3,5,0,6,40,18446739675662937855
113,3,5,0,6,41,18446744073709448959
113,3,5,0,6,42,18446739675662937855
113,3,5,0,6,43,18446739675662937855
113,3,5,0,6,44,18446739675662937855
113,3,5,0,6,45,18446739675662937855
113,3,5,0,6,46,18446744073709448959
113,3,5,0,6,47,18446739675662937855
113,3,5,0,6,48,18446744073709448959
113,3,5,0,6,49,18446739675662937855
113,3,5,0,6,50,18446739675662937855
113,3,5,0,6,51,18446744073709448959
113,3,5,0,6,52,18446744073709448959
113,3,5,0,6,53,18446739675662937855
113,3,5,0,6,54,18446744073709448959
113,3,5,0,6,55,18446739675662937855
113,3,5,0,6,56,18446744073709448959
113,3,5,0,6,57,18446744073709448959
113,3,5,0,6,58,18446739675662937855
113,3,5,0,6,59,18446744073709448959
113,3,5,0,6,60,18446744073709448959
113,3,5,0,6,61,18446744073709448959
113,3,5,0,6,62,18446744073709448959
113,3,5,0,6,63,18446739675662937855
113,3,5,0,6,64,18446739675662937855
113,3,5,0,6,65,18446744073709448959
113,3,5,0,6,66,18446744073709448959
113,3,5,0,6,67,18446739675662937855
113,3,5,0,6,68,18446744073709448959
113,3,5,0,6,69,18446739675662937855
113,3,5,0,6,70,18446739675662937855
113,3,5,0,6,71,18446739675662937855
113,3,5,0,6,72,18446739675662937855
113,3,5,0,6,73,18446744073709448959
113,3,5,0,6,74,18446739675662937855
113,3,5,0,6,75,18446739675662937855
113,3,5,0,6,76,18446744073709448959
113,3,5,0,6,77,18446739675662937855
113,3,5,0,6,78,18446744073709448959
113,3,5,0,6,79,18446744073709448959
113,3,5,0,6,80,18446739675662937855
113,3,5,0,6,81,18446739675662937855
113,3,5,0,6,82,18446744073709448959
113,3,5,0,6,83,18446744073709448959
113,3,5,0,6,84,18446744073709448959
113,3,5,0,6,85,18446744073709448959
113,3,5,0,6,86,18446744073709448959
113,3,5,0,6,87,18446744073709448959
113,3,5,0,6,88,18446739675662937855
113,3,5,0,6,89,18446744073709448959
113,3,5,0,6,90,18446739675662937855
113,3,5,0,6,91,18446739675662937855
113,3,5,0,6,92,18446739675662937855
113,3,5,0,6,93,18446744073709448959
113,3,5,0,6,94,18446744073709448959
113,3,5,0,6,95,18446744073709448959
113,3,5,0,6,96,18446739675662937855
113,3,5,0,6,97,18446739675662937855
113,3,5,0,6,98,18446739675662937855
113,3,5,0,6,99,18446739675662937855
114,3,6,0,1,0,628608
114,3,6,0,1,1,628608
114,3,6,0,1,2,628608
114,3,6,0,1,3,628608
114,3,6,0,1,4,628608
114,3,6,0,1,5,628608
114,3,6,0,1,6,628608
114,3,6,0,1,7,628608
114,3,6,0,1,8,628608
114,3,6,0,1,9,628608
114,3,6,0,1,10,628608
114,3,6,0,1,11,628608
114,3,6,0,1,12,628608
114,3,6,0,1,13,628608
114,3,6,0,1,14,630656
114,3,6,0,1,15,628608
114,3,6,0,1,16,628608
114,3,6,0,1,17,628608
114,3,6,0,1,18,628608
114,3,6,0,1,19,628608
114,3,6,0,1,20,628608
114,3,6,0,1,21,628608
114,3,6,0,1,22,628608
114,3,6,0,1,23,628608
114,3,6,0,1,24,628608
114,3,6,0,1,25,628608
114,3,6,0,1,26,628608
114,3,6,0,1,27,628608
114,3,6,0,1,28,628608
114,3,6,0,1,29,628608
114,3,6,0,1,30,628608
114,3,6,0,1,31,628608
114,3,6,0,1,32,628608
114,3,6,0,1,33,628608
114,3,6,0,1,34,628608
114,3,6,0,1,35,628608
114,3,6,0,1,36,628608
114,3,6,0,1,37,628608
114,3,6,0,1,38,628608
114,3,6,0,1,39,628608
114,3,6,0,1,40,628608
114,3,6,0,1,41,628608
114,3,6,0,1,42,628608
114,3,6,0,1,43,630656
114,3,6,0,1,44,628608
114,3,6,0,1,45,628608
114,3,6,0,1,46,628608
114,3,6,0,1,47,628608
114,3,6,0,1,48,628608
114,3,6,0,1,49,628608
114,3,6,0,1,50,628608
114,3,6,0,1,51,628608
114,3,6,0,1,52,628608
114,3,6,0,1,53,628608
114,3,6,0,1,54,628608
114,3,6,0,1,55,628608
114,3,6,0,1,56,628608
114,3,6,0,1,57,628608
114,3,6,0,1,58,628608
114,3,6,0,1,59,628608
114,3,6,0,1,60,630656
114,3,6,0,1,61,628608
114,3,6,0,1,62,628608
114,3,6,0,1,63,628608
114,3,6,0,1,64,628608
114,3,6,0,1,65,628608
114,3,6,0,1,66,628608
114,3,6,0,1,67,628608
114,3,6,0,1,68,628608
114,3,6,0,1,69,628608
114,3,6,0,1,70,628608
114,3,6,0,1,71,628608
114,3,6,0,1,72,628608
114,3,6,0,1,73,628608
114,3,6,0,1,74,628608
114,3,6,0,1,75,628608
114,3,6,0,1,76,628608
114,3,6,0,1,77,628608
114,3,6,0,1,78,628608
114,3,6,0,1,79,628608
114,3,6,0,1,80,628608
114,3,6,0,1,81,628608
114,3,6,0,1,82,628608
114,3,6,0,1,83,628608
114,3,6,0,1,84,628608
114,3,6,0,1,85,628608
114,3,6,0,1,86,628608
114,3,6,0,1,87,628608
114,3,6,0,1,88,628608
114,3,6,0,1,89,628608
114,3,6,0,1,90,628608
114,3,6,0,1,91,628608
114,3,6,0,1,92,628608
114,3,6,0,1,93,628608
114,3,6,0,1,94,628608
114,3,6,0,1,95,628608
114,3,6,0,1,96,628608
114,3,6,0,1,97,628608
114,3,6,0,1,98,630656
114,3,6,0,1,99,628608
115,3,6,0,3,0,628608
115,3,6,0,3,1,628608
115,3,6,0,3,2,628608
115,3,6,0,3,3,628608
115,3,6,0,3,4,628608
115,3,6,0,3,5,628608
115,3,6,0,3,6,628608
115,3,6,0,3,7,628608
115,3,6,0,3,8,628608
115,3,6,0,3,9,628608
115,3,6,0,3,10,628608
115,3,6,0,3,11,628608
115,3,6,0,3,12,628608
115,3,6,0,3,13,630656
115,3,6,0,3,14,628608
115,3,6,0,3,15,628608
115,3,6,0,3,16,628608
115,3,6,0,3,17,628608
115,3,6,0,3,18,628608
115,3,6,0,3,19,628608
115,3,6,0,3,20,628608
115,3,6,0,3,21,628608
115,3,6,0,3,22,628608
115,3,6,0,3,23,628608
115,3,6,0,3,24,628608
115,3,6,0,3,25,628608
115,3,6,0,3,26,628608
115,3,6,0,3,27,628608
115,3,6,0,3,28,628608
115,3,6,0,3,29,628608
115,3,6,0,3,30,628608
115,3,6,0,3,31,628608
115,3,6,0,3,32,628608
115,3,6,0,3,33,628608
115,3,6,0,3,34,628608
115,3,6,0,3,35,628608
115,3,6,0,3,36,628608
115,3,6,0,3,37,628608
115,3,6,0,3,38,628608
115,3,6,0,3,39,628608
115,3,6,0,3,40,628608
115,3,6,0,3,41,628608
115,3,6,0,3,42,628608
115,3,6,0,3,43,628608
115,3,6,0,3,44,628608
115,3,6,0,3,45,628608
115,3,6,0,3,46,628608
115,3,6,0,3,47,628608
115,3,6,0,3,48,628608
115,3,6,0,3,49,628608
115,3,6,0,3,50,628608
115,3,6,0,3,51,628608
115,3,6,0,3,52,628608
115,3,6,0,3,53,628608
115,3,6,0,3,54,628608
115,3,6,0,3,55,628608
115,3,6,0,3,56,628608
115,3,6,0,3,57,628608
115,3,6,0,3,58,628608
115,3,6,0,3,59,628608
115,3,6,0,3,60,628608
115,3,6,0,3,61,628608
115,3,6,0,3,62,628608
115,3,6,0,3,63,628608
115,3,6,0,3,64,628608
115,3,6,0,3,65,628608
115,3,6,0,3,66,628608
115,3,6,0,3,67,628608
115,3,6,0,3,68,628608
115,3,6,0,3,69,628608
115,3,6,0,3,70,628608
115,3,6,0,3,71,628608
115,3,6,0,3,72,628608
115,3,6,0,3,73,628608
115,3,6,0,3,74,628608
115,3,6,0,3,75,628608
115,3,6,0,3,76,628608
115,3,6,0,3,77,628608
115,3,6,0,3,78,628608
115,3,6,0,3,79,628608
115,3,6,0,3,80,628608
115,3,6,0,3,81,628608
115,3,6,0,3,82,628608
115,3,6,0,3,83,628608
115,3,6,0,3,84,628608
115,3,6,0,3,85,628608
115,3,6,0,3,86,628608
115,3,6,0,3,87,628608
115,3,6,0,3,88,628608
115,3,6,0,3,89,628608
115,3,6,0,3,90,628608
115,3,6,0,3,91,628608
115,3,6,0,3,92,628608
115,3,6,0,3,93,628608
115,3,6,0,3,94,628608
115,3,6,0,3,95,628608
115,3,6,0,3,96,628608
115,3,6,0,3,97,628608
115,3,6,0,3,98,628608
115,3,6,0,3,99,628608
116,3,6,0,5,0,288234776348565408
116,3,6,0,5,1,288234776348565408
116,3,6,0,5,2,288234776348565408
116,3,6,0,5,3,288234776348565408
116,3,6,0,5,4,288234776348565408
116,3,6,0,5,5,288234776348565408
116,3,6,0,5,6,288234776348565408
116,3,6,0,5,7,288234776348565408
116,3,6,0,5,8,288234776348565408
116,3,6,0,5,9,288234776348565408
116,3,6,0,5,10,288234776348565408
116,3,6,0,5,11,288234776348565408
116,3,6,0,5,12,288234776348565408
116,3,6,0,5,13,288234776348565408
116,3,6,0,5,14,288234776348565408
116,3,6,0,5,15,288234776348565408
116,3,6,0,5,16,288234776348565408
116,3,6,0,5,17,288234776348565408
116,3,6,0,5,18,288234776348565408
116,3,6,0,5,19,288234776348565408
116,3,6,0,5,20,288234776348565408
116,3,6,0,5,21,288234776348565408
116,3,6,0,5,22,288234776348565408
116,3,6,0,5,23,288234776348565408
116,3,6,0,5,24,288234776348565408
116,3,6,0,5,25,288234776348565408
116,3,6,0,5,26,288234776348565408
116,3,6,0,5,27,288234776348565408
116,3,6,0,5,28,288234776348565408
116,3,6,0,5,29,288234776348565408
116,3,6,0,5,30,288234776348565408
116,3,6,0,5,31,288234776348565408
116,3,6,0,5,32,288234776348565408
116,3,6,0,5,33,288234776348565408
116,3,6,0,5,34,288234776348565408
116,3,6,0,5,35,288234776348565408
116,3,6,0,5,36,288234776348565408
116,3,6,0,5,37,288234776348565408
116,3,6,0,5,38,288234776348565408
116,3,6,0,5,39,288234776348565408
116,3,6,0,5,40,288234776348565408
116,3,6,0,5,41,288234776348565408
116,3,6,0,5,42,288234776348565408
116,3,6,0,5,43,288234776348565408
116,3,6,0,5,44,288234776348565408
116,3,6,0,5,45,288234776348565408
116,3,6,0,5,46,288234776348565408
116,3,6,0,5,47,288234776348565408
116,3,6,0,5,48,288234776348565408
116,3,6,0,5,49,288234776348565408
116,3,6,0,5,50,288234776348565408
116,3,6,0,5,51,288234776348565408
116,3,6,0,5,52,288234776348565408
116,3,6,0,5,53,288234776348565408
116,3,6,0,5,54,288234776348565408
116,3,6,0,5,55,288234776348565408
116,3,6,0,5,56,288234776348565408
116,3,6,0,5,57,288234776348565408
116,3,6,0,5,58,288234776348565408
116,3,6,0,5,59,288234776348565408
116,3,6,0,5,60,288234776348565408
116,3,6,0,5,61,288234776348565408
116,3,6,0,5,62,288234776348565408
116,3,6,0,5,63,288234776348565408
116,3,6,0,5,64,288234776348565408
116,3,6,0,5,65,288234776348565408
116,3,6,0,5,66,288234776348565408
116,3,6,0,5,67,288234776348565408
116,3,6,0,5,68,288234776348565408
116,3,6,0,5,69,288234776348565408
116,3,6,0,5,70,288234776348565408
116,3,6,0,5,71,288234776348565408
116,3,6,0,5,72,288234776348565408
116,3,6,0,5,73,288234776348565408
116,3,6,0,5,74,288234776348565408
116,3,6,0,5,75,288234776348565408
116,3,6,0,5,76,288234776348565408
116,3,6,0,5,77,288234776348565408
116,3,6,0,5,78,288234776348565408
116,3,6,0,5,79,288234776348565408
116,3,6,0,5,80,288234776348565408
116,3,6,0,5,81,288234776348565408
116,3,6,0,5,82,288234776348565408
116,3,6,0,5,83,288234776348565408
116,3,6,0,5,84,288234776348565408
116,3,6,0,5,85,288234776348565408
116,3,6,0,5,86,288234776348565408
116,3,6,0,5,87,288234776348565408
116,3,6,0,5,88,288234776348565408
116,3,6,0,5,89,288234776348565408
116,3,6,0,5,90,288234776348565408
116,3,6,0,5,91,288234776348565408
116,3,6,0,5,92,288234776348565408
116,3,6,0,5,93,288234776348565408
116,3,6,0,5,94,288234776348565408
116,3,6,0,5,95,288234776348565408
116,3,6,0,5,96,288234776348565408
116,3,6,0,5,97,288234776348565408
116,3,6,0,5,98,288234776348565408
116,3,6,0,5,99,288234776348565408
117,3,6,0,7,0,2150342560
117,3,6,0,7,1,2150342560
117,3,6,0,7,2,2150342560
117,3,6,0,7,3,2150342560
117,3,6,0,7,4,2150342560
117,3,6,0,7,5,2150342560
117,3,6,0,7,6,2150342560
117,3,6,0,7,7,2150342560
117,3,6,0,7,8,2150342560
117,3,6,0,7,9,2150342560
117,3,6,0,7,10,2150211488
117,3,6,0,7,11,2150342560
117,3,6,0,7,12,2150342560
117,3,6,0,7,13,2150342560
117,3,6,0,7,14,2150342560
117,3,6,0,7,15,2150342560
117,3,6,0,7,16,2150342560
117,3,6,0,7,17,2150342560
117,3,6,0,7,18,2150342560
117,3,6,0,7,19,2150342560
117,3,6,0,7,20,2150342560
117,3,6,0,7,21,2150342560
117,3,6,0,7,22,2150211488
117,3,6,0,7,23,2150211488
117,3,6,0,7,24,2150342560
117,3,6,0,7,25,2150342560
117,3,6,0,7,26,2150342560
117,3,6,0,7,27,2150342560
117,3,6,0,7,28,2150342560
117,3,6,0,7,29,2150342560
117,3,6,0,7,30,2150342560
117,3,6,0,7,31,2150342560
117,3,6,0,7,32,2150342560
117,3,6,0,7,33,2150342560
117,3,6,0,7,34,2150342560
117,3,6,0,7,35,2150342560
117,3,6,0,7,36,2150342560
117,3,6,0,7,37,2150342560
117,3,6,0,7,38,2150211488
117,3,6,0,7,39,2150211488
117,3,6,0,7,40,2150211488
117,3,6,0,7,41,2150342560
117,3,6,0,7,42,2150342560
117,3,6,0,7,43,2150342560
117,3,6,0,7,44,2150342560
117,3,6,0,7,45,2150342560
117,3,6,0,7,46,2150342560
117,3,6,0,7,47,2150211488
117,3,6,0,7,48,2150342560
117,3,6,0,7,49,2150342560
117,3,6,0,7,50,2150211488
117,3,6,0,7,51,2150211488
117,3,6,0,7,52,2150342560
117,3,6,0,7,53,2150342560
117,3,6,0,7,54,2150211488
117,3,6,0,7,55,2150342560
117,3,6,0,7,56,2150342560
117,3,6,0,7,57,2150342560
117,3,6,0,7,58,2150342560
117,3,6,0,7,59,2150342560
117,3,6,0,7,60,2150342560
117,3,6,0,7,61,2150342560
117,3,6,0,7,62,2150342560
117,3,6,0,7,63,2150342560
117,3,6,0,7,64,2150342560
117,3,6,0,7,65,2150342560
117,3,6,0,7,66,2150342560
117,3,6,0,7,67,2150342560
117,3,6,0,7,68,2150342560
117,3,6,0,7,69,2150211488
117,3,6,0,7,70,2150211488
117,3,6,0,7,71,2150211488
117,3,6,0,7,72,2150342560
117,3,6,0,7,73,2150342560
117,3,6,0,7,74,2150342560
117,3,6,0,7,75,2150342560
117,3,6,0,7,76,2150211488
117,3,6,0,7,77,2150342560
117,3,6,0,7,78,2150342560
117,3,6,0,7,79,2150342560
117,3,6,0,7,80,2150342560
117,3,6,0,7,81,2150342560
117,3,6,0,7,82,2150342560
117,3,6,0,7,83,2150342560
117,3,6,0,7,84,2150342560
117,3,6,0,7,85,2150342560
117,3,6,0,7,86,2150211488
117,3,6,0,7,87,2150342560
117,3,6,0,7,88,2150211488
117,3,6,0,7,89,2150342560
117,3,6,0,7,90,2150342560
117,3,6,0,7,91,2150342560
117,3,6,0,7,92,2150342560
117,3,6,0,7,93,2150342560
117,3,6,0,7,94,2150342560
117,3,6,0,7,95,2150342560
117,3,6,0,7,96,2150342560
117,3,6,0,7,97,2150342560
117,3,6,0,7,98,2150342560
117,3,6,0,7,99,2150342560
118,3,7,0,0,0,12826006543624708112
118,3,7,0,0,1,12826006543624708112
118,3,7,0,0,2,12826006543624708112
118,3,7,0,0,3,12826006543624708112
118,3,7,0,0,4,12826006543624708112
118,3,7,0,0,5,12826006543624708112
118,3,7,0,0,6,12826006543624708112
118,3,7,0,0,7,12826006543624708112
118,3,7,0,0,8,12826006543624708112
118,3,7,0,0,9,12826006543624708112
118,3,7,0,0,10,12826006543624708112
118,3,7,0,0,11,12826006543624708112
118,3,7,0,0,12,12826006543624708112
118,3,7,0,0,13,12826006543624708112
118,3,7,0,0,14,12826006543624708112
118,3,7,0,0,15,12826006543624708112
118,3,7,0,0,16,12826006543624708112
118,3,7,0,0,17,12826006543624708112
118,3,7,0,0,18,12826006543624708112
118,3,7,0,0,19,12826006543624708112
118,3,7,0,0,20,12826006543624708112
118,3,7,0,0,21,12826006543624708112
118,3,7,0,0,22,12826006543624708112
118,3,7,0,0,23,12826006543624708112
118,3,7,0,0,24,12826006543624708112
118,3,7,0,0,25,12826006543624708112
118,3,7,0,0,26,12826006543624708112
118,3,7,0,0,27,12826006543624708112
118,3,7,0,0,28,12826006543624708112
118,3,7,0,0,29,12826006543624708112
118,3,7,0,0,30,12826006543624708112
118,3,7,0,0,31,12826006543624708112
118,3,7,0,0,32,12826006543624708112
118,3,7,0,0,33,12826006543624708112
118,3,7,0,0,34,12826006543624708112
118,3,7,0,0,35,12826006543624708112
118,3,7,0,0,36,12826006543624708112
118,3,7,0,0,37,12826006543624708112
118,3,7,0,0,38,12826006543624708112
118,3,7,0,0,39,12826006543624708112
118,3,7,0,0,40,12826006543624708112
118,3,7,0,0,41,12826006543624708112
118,3,7,0,0,42,12826006543624708112
118,3,7,0,0,43,12826006543624708112
118,3,7,0,0,44,12826006543624708112
118,3,7,0,0,45,12826006543624708112
118,3,7,0,0,46,12826006543624708112
118,3,7,0,0,47,12826006543624708112
118,3,7,0,0,48,12826006543624708112
118,3,7,0,0,49,12826006543624708112
118,3,7,0,0,50,12826006543624708112
118,3,7,0,0,51,12826006543624708112
118,3,7,0,0,52,12826006543624708112
118,3,7,0,0,53,12826006543624708112
118,3,7,0,0,54,12826006543624708112
118,3,7,0,0,55,12826006543624708112
118,3,7,0,0,56,12826006543624708112
118,3,7,0,0,57,12826006543624708112
118,3,7,0,0,58,12826006543624708112
118,3,7,0,0,59,12826006543624708112
118,3,7,0,0,60,12826006543624708112
118,3,7,0,0,61,12826006543624708112
118,3,7,0,0,62,12826006543624708112
118,3,7,0,0,63,12826006543624708112
118,3,7,0,0,64,12826006543624708112
118,3,7,0,0,65,12826006543624708112
118,3,7,0,0,66,12826006543624708112
118,3,7,0,0,67,12826006543624708112
118,3,7,0,0,68,12826006543624708112
118,3,7,0,0,69,12826006543624708112
118,3,7,0,0,70,12826006543624708112
118,3,7,0,0,71,12826006543624708112
118,3,7,0,0,72,12826006543624708112
118,3,7,0,0,73,12826006543624708112
118,3,7,0,0,74,12826006543624708112
118,3,7,0,0,75,12826006543624708112
118,3,7,0,0,76,12826006543624708112
118,3,7,0,0,77,12826006543624708112
118,3,7,0,0,78,12826006543624708112
118,3,7,0,0,79,12826006543624708112
118,3,7,0,0,80,12826006543624708112
118,3,7,0,0,81,12826006543624708112
118,3,7,0,0,82,12826006543624708112
118,3,7,0,0,83,12826006543624708112
118,3,7,0,0,84,12826006543624708112
118,3,7,0,0,85,12826006543624708112
118,3,7,0,0,86,12826006543624708112
118,3,7,0,0,87,12826006543624708112
118,3,7,0,0,88,12826006543624708112
118,3,7,0,0,89,12826006543624708112
118,3,7,0,0,90,12826006543624708112
118,3,7,0,0,91,12826006543624708112
118,3,7,0,0,92,12826006543624708112
118,3,7,0,0,93,12826006543624708112
118,3,7,0,0,94,12826006543624708112
118,3,7,0,0,95,12826006543624708112
118,3,7,0,0,96,12826006543624708112
118,3,7,0,0,97,12826006543624708112
118,3,7,0,0,98,12826006543624708112
118,3,7,0,0,99,12826006543624708112
119,3,7,0,2,0,19703793932566528
119,3,7,0,2,1,19703793932566528
119,3,7,0,2,2,19703793932566528
119,3,7,0,2,3,19703793932566528
119,3,7,0,2,4,19703793932566528
119,3,7,0,2,5,19703793932566528
119,3,7,0,2,6,19703793932566528
119,3,7,0,2,7,19703793932566528
119,3,7,0,2,8,19703793932566528
119,3,7,0,2,9,19703793932566528
119,3,7,0,2,10,19703793932566528
119,3,7,0,2,11,19703793932566528
119,3,7,0,2,12,19703793932566528
119,3,7,0,2,13,19703793932566528
119,3,7,0,2,14,19703793932566528
119,3,7,0,2,15,19703793932566528
119,3,7,0,2,16,19703793932566528
119,3,7,0,2,17,19703793932566528
119,3,7,0,2,18,19703793932566528
119,3,7,0,2,19,19703793932566528
119,3,7,0,2,20,19703793932566528
119,3,7,0,2,21,19703793932566528
119,3,7,0,2,22,19703793932566528
119,3,7,0,2,23,19703793932566528
119,3,7,0,2,24,19703793932566528
119,3,7,0,2,25,19703793932566528
119,3,7,0,2,26,19703793932566528
119,3,7,0,2,27,19703793932566528
119,3,7,0,2,28,19703793932566528
119,3,7,0,2,29,19703793932566528
119,3,7,0,2,30,19703793932566528
119,3,7,0,2,31,19703793932566528
119,3,7,0,2,32,19703793932566528
119,3,7,0,2,33,19703793932566528
119,3,7,0,2,34,19703793932566528
119,3,7,0,2,35,19703793932566528
119,3,7,0,2,36,19703793932566528
119,3,7,0,2,37,19703793932566528
119,3,7,0,2,38,19703793932566528
119,3,7,0,2,39,19703793932566528
119,3,7,0,2,40,19703793932566528
119,3,7,0,2,41,19703793932566528
119,3,7,0,2,42,19703793932566528
119,3,7,0,2,43,19703793932566528
119,3,7,0,2,44,19703793932566528
119,3,7,0,2,45,19703793932566528
119,3,7,0,2,46,19703793932566528
119,3,7,0,2,47,19703793932566528
119,3,7,0,2,48,19703793932566528
119,3,7,0,2,49,19703793932566528
119,3,7,0,2,50,19703793932566528
119,3,7,0,2,51,19703793932566528
119,3,7,0,2,52,19703793932566528
119,3,7,0,2,53,19703793932566528
119,3,7,0,2,54,19703793932566528
119,3,7,0,2,55,19703793932566528
119,3,7,0,2,56,19703793932566528
119,3,7,0,2,57,19703793932566528
119,3,7,0,2,58,19703793932566528
119,3,7,0,2,59,19703793932566528
119,3,7,0,2,60,19703793932566528
119,3,7,0,2,61,19703793932566528
119,3,7,0,2,62,19703793932566528
119,3,7,0,2,63,19703793932566528
119,3,7,0,2,64,19703793932566528
119,3,7,0,2,65,19703793932566528
119,3,7,0,2,66,19703793932566528
119,3,7,0,2,67,19703793932566528
119,3,7,0,2,68,19703793932566528
119,3,7,0,2,69,19703793932566528
119,3,7,0,2,70,19703793932566528
119,3,7,0,2,71,19703793932566528
119,3,7,0,2,72,19703793932566528
119,3,7,0,2,73,19703793932566528
119,3,7,0,2,74,19703793932566528
119,3,7,0,2,75,19703793932566528
119,3,7,0,2,76,19703793932566528
119,3,7,0,2,77,19703793932566528
119,3,7,0,2,78,19703793932566528
119,3,7,0,2,79,19703793932566528
119,3,7,0,2,80,19703793932566528
119,3,7,0,2,81,19703793932566528
119,3,7,0,2,82,19703793932566528
119,3,7,0,2,83,19703793932566528
119,3,7,0,2,84,19703793932566528
119,3,7,0,2,85,19703793932566528
119,3,7,0,2,86,19703793932566528
119,3,7,0,2,87,19703793932566528
119,3,7,0,2,88,19703793932566528
119,3,7,0,2,89,19703793932566528
119,3,7,0,2,90,19703793932566528
119,3,7,0,2,91,19703793932566528
119,3,7,0,2,92,19703793932566528
119,3,7,0,2,93,19703793932566528
119,3,7,0,2,94,19703793932566528
119,3,7,0,2,95,19703793932566528
119,3,7,0,2,96,19703793932566528
119,3,7,0,2,97,19703793932566528
119,3,7,0,2,98,19703793932566528
119,3,7,0,2,99,19703793932566528
120,3,7,0,4,0,12826006543624708112
120,3,7,0,4,1,12826006543624708112
120,3,7,0,4,2,12826006543624708112
120,3,7,0,4,3,12826006543624708112
120,3,7,0,4,4,12826006543624708112
120,3,7,0,4,5,12826006543624708112
120,3,7,0,4,6,12826006543624708112
120,3,7,0,4,7,12826006543624708112
120,3,7,0,4,8,12826006543624708112
120,3,7,0,4,9,12826006543624708112
120,3,7,0,4,10,12826006543624708112
120,3,7,0,4,11,12826006543624708112
120,3,7,0,4,12,12826006543624708112
120,3,7,0,4,13,12826006543624708112
120,3,7,0,4,14,12826006543624708112
120,3,7,0,4,15,12826006543624708112
120,3,7,0,4,16,12826006543624708112
120,3,7,0,4,17,12826006543624708112
120,3,7,0,4,18,12826006543624708112
120,3,7,0,4,19,12826006543624708112
120,3,7,0,4,20,12826006543624708112
120,3,7,0,4,21,12826006543624708112
120,3,7,0,4,22,12826006543624708112
120,3,7,0,4,23,12826006543624708112
120,3,7,0,4,24,12826006543624708112
120,3,7,0,4,25,12826006543624708112
120,3,7,0,4,26,12826006543624708112
120,3,7,0,4,27,12826006543624708112
120,3,7,0,4,28,12826006543624708112
120,3,7,0,4,29,12826006543624708112
120,3,7,0,4,30,12826006543624708112
120,3,7,0,4,31,12826006543624708112
120,3,7,0,4,32,12826006543624708112
120,3,7,0,4,33,12826006543624708112
120,3,7,0,4,34,12826006543624708112
120,3,7,0,4,35,12826006543624708112
120,3,7,0,4,36,12826006543624708112
120,3,7,0,4,37,12826006543624708112
120,3,7,0,4,38,12826006543624708112
120,3,7,0,4,39,12826006543624708112
120,3,7,0,4,40,12826006543624708112
120,3,7,0,4,41,12826006543624708112
120,3,7,0,4,42,12826006543624708112
120,3,7,0,4,43,12826006543624708112
120,3,7,0,4,44,12826006543624708112
120,3,7,0,4,45,12826006543624708112
120,3,7,0,4,46,12826006543624708112
120,3,7,0,4,47,12826006543624708112
120,3,7,0,4,48,12826006543624708112
120,3,7,0,4,49,12826006543624708112
120,3,7,0,4,50,12826006543624708112
120,3,7,0,4,51,12826006543624708112
120,3,7,0,4,52,12826006543624708112
120,3,7,0,4,53,12826006543624708112
120,3,7,0,4,54,12826006543624708112
120,3,7,0,4,55,12826006543624708112
120,3,7,0,4,56,12826006543624708112
120,3,7,0,4,57,12826006543624708112
120,3,7,0,4,58,12826006543624708112
120,3,7,0,4,59,12826006543624708112
